layout,WPM,CER,NER,numC,numIF,numF,numINF,numCancel,presented_str,input_str,timed_actions
2,3.8240369486255257,0.2857142857142857,0.0,25,7,7,0,3,if you were not so stupid,if you were not so stupid,"[0.000031,i],[2.300354,f],[3.833527, ],[7.097412,y],[9.321869,o],[9.966492,e],[12.603546,del],[16.532837,u],[17.774536, ],[19.332916,a],[20.903442,del],[24.584351,w],[26.545044,t],[27.599854,e],[29.183746,del],[30.154785,del],[31.761566,e],[34.637238,r],[35.554535,e],[36.625702, ],[39.434723,n],[40.033325,e],[40.898407, ],[41.875305,del],[42.702301,del],[44.419586,o],[46.652222,t],[47.326233, ],[49.893036,s],[51.812805,o],[52.644226, ],[55.094849,cancel],[56.303101,cancel],[57.192444,cancel],[59.839264,s],[60.669647,t],[63.559021,u],[67.243164,p],[70.086975,i],[70.919525,t],[72.083740,del],[75.313080,d],[77.420990,done]"
2,3.6951598382895163,0.3157894736842105,0.0,26,2,2,0,10,frequently asked questions,frequently asked questions,"[0.000031,f],[1.610687,cancel],[3.458496,r],[5.292511,e],[9.994690,cancel],[12.536804,q],[14.999329,u],[16.896637,e],[21.619263,cancel],[23.409790,n],[25.410980,cancel],[26.165283,t],[28.904877,l],[31.730347,y],[32.626892, ],[33.816162,a],[36.209778,cancel],[38.112122,s],[42.614807,k],[44.109955,cancel],[44.867645,e],[47.279633,d],[48.099548,cancel],[49.012878,cancel],[49.536072, ],[53.201416,cancel],[55.420135,q],[58.397766,u],[59.874939,e],[60.819916,e],[62.280945,del],[63.484283,cancel],[65.800293,s],[67.776428,t],[70.578278,i],[72.744446,o],[73.695374,t],[74.996826,del],[78.057343,n],[81.187286,s],[82.942200,done]"
2,4.832705353513664,0.1282051282051282,0.0,34,3,3,0,2,the fire raged for an entire month,the fire raged for an entire month,"[0.000031,t],[4.591400,h],[6.751129,e],[7.318054, ],[12.519806,f],[14.490814,i],[15.811829,cancel],[17.283813,r],[19.087402,e],[19.804993, ],[22.671844,r],[24.634399,a],[28.231659,g],[29.714844,e],[32.712616,d],[33.780365, ],[37.235840,cancel],[38.985107,f],[41.608673,o],[45.433899,r],[46.005829, ],[46.855225,a],[48.801575,n],[49.496399, ],[51.074768,e],[53.450195,n],[54.240540,e],[55.461121,del],[56.894653,t],[59.200500,i],[62.292297,r],[63.933807,e],[64.842010, ],[67.100769,y],[68.035156, ],[69.767822,del],[70.752075,del],[73.614044,m],[75.763947,o],[77.603760,n],[79.239410,t],[81.941681,h],[83.762573,done]"
2,4.619326546750338,0.1794871794871795,0.0,32,2,2,0,5,the algorithm is too complicated,the algorithm is too complicated,"[0.000031,t],[2.110809,cancel],[4.549408,h],[6.661774,e],[7.332489, ],[8.693848,a],[10.912323,l],[15.456726,g],[17.549500,o],[20.225677,r],[21.745758,i],[24.562988,t],[28.499054,h],[31.486725,cancel],[33.615387,m],[34.535004,cancel],[35.735107,t],[37.560211,del],[37.959015, ],[40.428925,i],[42.311249,s],[43.172882, ],[44.441589,t],[46.305969,o],[47.430481,cancel],[49.393799,o],[49.821075, ],[53.774445,c],[55.595428,o],[58.853638,m],[60.782136,t],[62.094666,cancel],[63.047089,del],[65.878571,p],[68.378174,l],[71.097137,i],[74.846039,c],[75.585602,a],[77.034637,t],[78.110382,e],[80.531219,d],[81.868591,done]"
2,3.549952950266776,0.2894736842105263,0.0,27,5,5,0,6,that is a very odd question,that is a very odd question,"[0.000061,cancel],[1.296051,del],[2.438141,t],[10.531342, ],[11.989288, ],[13.020264,del],[14.472412,del],[18.883972,h],[20.303345,a],[22.580200,t],[23.028473, ],[25.908691,cancel],[26.437408,a],[28.199646,cancel],[29.612183,del],[31.782684,cancel],[33.570312,i],[36.619324,s],[37.253693, ],[38.381683,a],[39.048065, ],[42.405548,v],[44.177795,e],[47.688354,r],[50.163086,cancel],[52.287109,y],[52.774567, ],[55.445892,o],[58.210205,z],[59.983307,del],[61.787628,d],[64.216644,d],[65.072968, ],[70.068207,q],[73.006104,u],[75.148132,e],[76.736755,cancel],[78.449097,s],[80.286194,t],[82.455658,i],[85.073059,o],[87.888489,n],[89.842072,done]"
2,3.8350790415985676,0.2916666666666667,0.0,34,8,8,0,6,a security force of eight thousand,a security force of eight thousand,"[0.000031,a],[1.972595,cancel],[2.687164, ],[5.913696,s],[7.369446,e],[10.860962,c],[15.748322,u],[18.485748,r],[20.689514,i],[22.380768,t],[25.276276,y],[25.677979, ],[28.173279,i],[29.623291,del],[30.938660,i],[32.102020,cancel],[33.734528,del],[35.536224,cancel],[37.596161,f],[39.857819,o],[42.841492,r],[46.057159,c],[47.048035,e],[48.201447, ],[50.821777,o],[54.433105,f],[54.923492,t],[56.259125,e],[58.161774,del],[59.252960,del],[59.717194, ],[60.975250,e],[62.823334,i],[65.075928,e],[66.256592,a],[67.365784,del],[68.431976,del],[69.688812,cancel],[72.010162,g],[73.880951,cancel],[74.941040,i],[76.207855,e],[77.485046,del],[78.552399,del],[81.663483,h],[83.047241,t],[83.764465, ],[84.818512,t],[87.705048,h],[90.281006,o],[93.335663,u],[95.523590,cancel],[97.259064,s],[98.812927,a],[100.672180,n],[103.257324,d],[105.304077,done]"
2,5.125238687985803,0.12903225806451613,0.0,27,2,2,0,2,what goes up must come down,what goes up must come down,"[0.000031,w],[3.147858,h],[3.930695,a],[4.672668,t],[5.478455, ],[8.974060,g],[11.369232,o],[13.323853,e],[16.390259,s],[16.765930,cancel],[17.468262, ],[19.514282,u],[21.925537,h],[22.462830, ],[23.986145,del],[24.910095,del],[27.133820,p],[27.927948, ],[30.467468,m],[32.487549,u],[35.434692,s],[36.023651,t],[36.637299, ],[39.984039,c],[42.328369,o],[45.043549,m],[46.708344,e],[47.368286, ],[50.147339,d],[52.818481,cancel],[55.498657,o],[58.668274,w],[60.875214,n],[62.961334,done]"
2,4.881369166003168,0.1891891891891892,0.0,30,3,3,0,4,jumping right out of the water,jumping right out of the water,"[0.000031,j],[3.809998,u],[5.011597,cancel],[7.141693,m],[10.393646,p],[13.243195,i],[15.550720,cancel],[17.646271,n],[21.127808,g],[22.380432, ],[24.976166,r],[26.985840,i],[29.197021,g],[30.797607,t],[32.136169,e],[33.423035,del],[34.417633,del],[37.052216,h],[38.745758,cancel],[39.707489,t],[40.493683, ],[42.780487,o],[44.406952,u],[46.255005,t],[46.753815, ],[49.048828,o],[52.201782,f],[52.600739,t],[54.374481,del],[54.731323, ],[56.702087,t],[60.066833,h],[61.521942,e],[62.128632, ],[63.865143,cancel],[65.813171,w],[66.215576,a],[66.862122,t],[67.751129,e],[71.291473,r],[72.676178,done]"
2,4.271593474006471,0.3170731707317073,0.0,28,5,5,0,8,elections bring out the best,elections bring out the best,"[0.000031,e],[2.255981,l],[3.012482,e],[7.322540,c],[9.615295,cancel],[12.085510,i],[13.059143,e],[14.257477,cancel],[16.022552,cancel],[17.809937,del],[20.473724,del],[20.994659,t],[22.997467,i],[25.266968,o],[27.632294,n],[30.856506,s],[31.439514, ],[34.824890,b],[37.146454,r],[38.959442,i],[40.822449,n],[45.624756,cancel],[47.777954,g],[48.239136, ],[50.447266,o],[52.428467,u],[53.182526,t],[53.931915, ],[54.350769,t],[56.834381,cancel],[59.057434,h],[59.955200,t],[61.705780,del],[62.007080,cancel],[62.829376,e],[63.646698,cancel],[64.218567, ],[67.475372,b],[67.882294,e],[68.637756,t],[70.472351,cancel],[71.646179,t],[72.704865,del],[73.666473,del],[75.501984,s],[75.849915,t],[77.369507,done]"
2,4.534774027914687,0.24390243902439024,0.0,31,6,6,0,4,the hopes of a new organization,the hopes of a new organization,"[0.000061,t],[3.050873,h],[4.082397,e],[5.041809, ],[8.835022,h],[10.769989,o],[13.815094,p],[14.203369, ],[14.944489, ],[15.039337, ],[16.286163,del],[17.308136,del],[18.378967,del],[19.051636,e],[21.631989,s],[22.456390, ],[23.862640,cancel],[25.564270,o],[27.437500,i],[27.806702,t],[29.178040,del],[29.965363,del],[31.524200,i],[32.945160,cancel],[34.022583,del],[36.098419,f],[37.253571, ],[37.953522,a],[38.901642, ],[41.037018,n],[42.789642,e],[46.421143,w],[46.801575,cancel],[47.556061, ],[49.477692,o],[52.440857,r],[56.897095,g],[57.632446,a],[60.516174,n],[62.744965,i],[67.135712,z],[68.233917,a],[71.835510,cancel],[73.379059,t],[75.579376,i],[77.934326,o],[79.386536,n],[80.890289,done]"
